"","nome","classe","bolsa","ativo","estado","codigo","cnpj","setor_bovespa","seg_bovespa","seg_listagem","setor_econo","date","total_assets","gross_margin","roe","roa","mktcap","pe","cap_str","fin_turn","oper_turn","grossdebt_assets","ebitda_finexp","netdebt_pl","ebit_gdebt","liq_ratio","curr_ratio","quick_ratio","return","capex","neg","sharpe","var","beta","vol"
"71","Agrogalaxy","ON","Bovespa","Ação","ativo","AGXY3","21240146000184","Consumo não cíclico","Agricultura","Novo Mercado","Agro e Pesca",2022-12-31,6774910000,13.706022747,8.0991705264,1.7623407543,1786470737.7,13.782095038,78.240478471,45.297532183,248.12472591,20.524021721,NA,43.042203573,23.364813978,1.0592136317,1.1120872451,0.77553561178,NA,335888000,0.005640605559,NA,NA,NA,NA
"72","Agrogalaxy","ON","Bovespa","Ação","ativo","AGXY3","21240146000184","Consumo não cíclico","Agricultura","Novo Mercado","Agro e Pesca",2023-12-31,9910493000,12.520834573,1.9279157836,0.29208435948,1650852996.6,59.04971909,84.849734519,32.122485825,205.01212594,20.780933905,NA,58.647215455,25.630434286,1.0128126595,1.1414238173,0.90521328332,-5.9809308107,335888000,0.0058763020641,-0.0299284014,5.8899075647,5.8899075647,5.8899075647
"73","Alfa Consorc","ON","Bovespa","Ação","ativo","BRGE3","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2018-12-31,3141175000,-260.59935162,5.2968278385,2.6933551935,248994659.1,5.0788627901,49.15154361,1601.6114494,1601.6114494,0,-0.042114583981,-99.182965104,NA,1.4184823723,1.4542760795,1.4542760795,NA,-6168000,0.000023991630797,NA,NA,NA,NA
"74","Alfa Consorc","ON","Bovespa","Ação","ativo","BRGE3","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2019-12-31,3162081000,-233.21538462,4.9605379428,2.6469910164,262387608.01,5.5831647983,46.639032966,1000.2738461,1000.2738461,0,0.1864365365,-99.679313371,NA,1.4744298071,1.4644988689,1.4644988689,NA,-6168000,0.000019159080878,NA,NA,NA,NA
"75","Alfa Consorc","ON","Bovespa","Ação","ativo","BRGE3","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2020-12-31,3321806000,-224.33766776,4.3362481414,2.2976055796,951011272.42,22.019051624,47.013973724,468.06758918,468.06758918,0,0.17049130728,-99.728593887,NA,1.4672305347,2.5158710572,2.5158710572,NA,-6168000,0.000099586329755,NA,NA,NA,NA
"76","Alfa Consorc","ON","Bovespa","Ação","ativo","BRGE3","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2021-12-31,3036525000,-301.46622992,3.5286571373,2.1015469986,687134615.58,18.403085349,40.443434518,0,0,0,0.26529615487,-86.88235782,NA,1.5780404291,3.3881942125,3.3881942125,-31.533333333,-6168000,0.00012017657245,NA,NA,NA,NA
"77","Alfa Consorc","ON","Bovespa","Ação","ativo","BRGE3","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2022-12-31,3076634000,-2524.0377967,1.3361169102,0.768632213,533585371.48,24.387358556,42.472682809,0,0,0,-0.18336622682,-81.816990178,NA,1.4810017991,2.7994602682,2.7994602682,-30.862737958,-6168000,0.000051814290855,NA,NA,NA,NA
"78","Alfa Consorc","ON","Bovespa","Ação","ativo","BRGE3","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2023-12-31,3383676000,-3678.6277603,6.9711913537,3.7499453257,698734100.27,8.4627836362,46.207970267,0,0,0,0.40587121097,-83.710610346,NA,1.3975739481,2.3331182049,2.3331182049,35.915492958,-6168000,0.000029675806841,NA,NA,NA,NA
"79","Alfa Consorc","PNA","Bovespa","Ação","ativo","BRGE5","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2018-12-31,3141175000,-260.59935162,5.2968278385,2.6933551935,248994659.1,NA,49.15154361,1601.6114494,1601.6114494,0,-0.042114583981,-99.182965104,NA,1.4184823723,1.4542760795,1.4542760795,NA,-6168000,NA,NA,NA,NA,NA
"80","Alfa Consorc","PNA","Bovespa","Ação","ativo","BRGE5","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2019-12-31,3162081000,-233.21538462,4.9605379428,2.6469910164,262387608.01,3.3748981244,46.639032966,1000.2738461,1000.2738461,0,0.1864365365,-99.679313371,NA,1.4744298071,1.4644988689,1.4644988689,NA,-6168000,0.00000039085045444,NA,NA,NA,NA
"81","Alfa Consorc","PNA","Bovespa","Ação","ativo","BRGE5","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2020-12-31,3321806000,-224.33766776,4.3362481414,2.2976055796,951011272.42,63.767173504,47.013973724,468.06758918,468.06758918,0,0.17049130728,-99.728593887,NA,1.4672305347,2.5158710572,2.5158710572,NA,-6168000,0.00003168862561,NA,NA,NA,NA
"82","Alfa Consorc","PNA","Bovespa","Ação","ativo","BRGE5","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2021-12-31,3036525000,-301.46622992,3.5286571373,2.1015469986,687134615.58,21.86150353,40.443434518,0,0,0,0.26529615487,-86.88235782,NA,1.5780404291,3.3881942125,3.3881942125,NA,-6168000,0.0000039192449189,NA,NA,NA,NA
"83","Alfa Consorc","PNA","Bovespa","Ação","ativo","BRGE5","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2022-12-31,3076634000,-2524.0377967,1.3361169102,0.768632213,533585371.48,NA,42.472682809,0,0,0,-0.18336622682,-81.816990178,NA,1.4810017991,2.7994602682,2.7994602682,NA,-6168000,0.0000074401825414,NA,NA,NA,NA
"84","Alfa Consorc","PNA","Bovespa","Ação","ativo","BRGE5","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2023-12-31,3383676000,-3678.6277603,6.9711913537,3.7499453257,698734100.27,NA,46.207970267,0,0,0,0.40587121097,-83.710610346,NA,1.3975739481,2.3331182049,2.3331182049,NA,-6168000,0.0000016005490938,NA,NA,NA,NA
"85","Alfa Consorc","PNB","Bovespa","Ação","ativo","BRGE6","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2018-12-31,3141175000,-260.59935162,5.2968278385,2.6933551935,248994659.1,NA,49.15154361,1601.6114494,1601.6114494,0,-0.042114583981,-99.182965104,NA,1.4184823723,1.4542760795,1.4542760795,NA,-6168000,0.0000011117501166,NA,NA,NA,NA
"86","Alfa Consorc","PNB","Bovespa","Ação","ativo","BRGE6","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2019-12-31,3162081000,-233.21538462,4.9605379428,2.6469910164,262387608.01,NA,46.639032966,1000.2738461,1000.2738461,0,0.1864365365,-99.679313371,NA,1.4744298071,1.4644988689,1.4644988689,NA,-6168000,0.0000032400318215,NA,NA,NA,NA
"87","Alfa Consorc","PNB","Bovespa","Ação","ativo","BRGE6","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2020-12-31,3321806000,-224.33766776,4.3362481414,2.2976055796,951011272.42,16.484929983,47.013973724,468.06758918,468.06758918,0,0.17049130728,-99.728593887,NA,1.4672305347,2.5158710572,2.5158710572,NA,-6168000,0.0000081335582474,NA,NA,NA,NA
"88","Alfa Consorc","PNB","Bovespa","Ação","ativo","BRGE6","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2021-12-31,3036525000,-301.46622992,3.5286571373,2.1015469986,687134615.58,33.168559865,40.443434518,0,0,0,0.26529615487,-86.88235782,NA,1.5780404291,3.3881942125,3.3881942125,NA,-6168000,0.0000046967606245,NA,NA,NA,NA
"89","Alfa Consorc","PNB","Bovespa","Ação","ativo","BRGE6","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2022-12-31,3076634000,-2524.0377967,1.3361169102,0.768632213,533585371.48,30.913553099,42.472682809,0,0,0,-0.18336622682,-81.816990178,NA,1.4810017991,2.7994602682,2.7994602682,NA,-6168000,0.0000011055890389,NA,NA,NA,NA
"90","Alfa Consorc","PNB","Bovespa","Ação","ativo","BRGE6","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2023-12-31,3383676000,-3678.6277603,6.9711913537,3.7499453257,698734100.27,10.532438494,46.207970267,0,0,0,0.40587121097,-83.710610346,NA,1.3975739481,2.3331182049,2.3331182049,NA,-6168000,0.00000303465059,NA,NA,NA,NA
"91","Alfa Consorc","PNC","Bovespa","Ação","ativo","BRGE7","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2018-12-31,3141175000,-260.59935162,5.2968278385,2.6933551935,248994659.1,NA,49.15154361,1601.6114494,1601.6114494,0,-0.042114583981,-99.182965104,NA,1.4184823723,1.4542760795,1.4542760795,NA,-6168000,NA,NA,NA,NA,NA
"92","Alfa Consorc","PNC","Bovespa","Ação","ativo","BRGE7","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2019-12-31,3162081000,-233.21538462,4.9605379428,2.6469910164,262387608.01,4.2359832425,46.639032966,1000.2738461,1000.2738461,0,0.1864365365,-99.679313371,NA,1.4744298071,1.4644988689,1.4644988689,NA,-6168000,0.000000073743578382,NA,NA,NA,NA
"93","Alfa Consorc","PNC","Bovespa","Ação","ativo","BRGE7","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2020-12-31,3321806000,-224.33766776,4.3362481414,2.2976055796,951011272.42,NA,47.013973724,468.06758918,468.06758918,0,0.17049130728,-99.728593887,NA,1.4672305347,2.5158710572,2.5158710572,NA,-6168000,0.000000087756641258,NA,NA,NA,NA
"94","Alfa Consorc","PNC","Bovespa","Ação","ativo","BRGE7","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2021-12-31,3036525000,-301.46622992,3.5286571373,2.1015469986,687134615.58,NA,40.443434518,0,0,0,0.26529615487,-86.88235782,NA,1.5780404291,3.3881942125,3.3881942125,NA,-6168000,NA,NA,NA,NA,NA
"95","Alfa Consorc","PNC","Bovespa","Ação","ativo","BRGE7","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2022-12-31,3076634000,-2524.0377967,1.3361169102,0.768632213,533585371.48,NA,42.472682809,0,0,0,-0.18336622682,-81.816990178,NA,1.4810017991,2.7994602682,2.7994602682,NA,-6168000,NA,NA,NA,NA,NA
"96","Alfa Consorc","PNC","Bovespa","Ação","ativo","BRGE7","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2023-12-31,3383676000,-3678.6277603,6.9711913537,3.7499453257,698734100.27,NA,46.207970267,0,0,0,0.40587121097,-83.710610346,NA,1.3975739481,2.3331182049,2.3331182049,NA,-6168000,NA,NA,NA,NA,NA
"97","Alfa Consorc","PND","Bovespa","Ação","ativo","BRGE8","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2018-12-31,3141175000,-260.59935162,5.2968278385,2.6933551935,248994659.1,NA,49.15154361,1601.6114494,1601.6114494,0,-0.042114583981,-99.182965104,NA,1.4184823723,1.4542760795,1.4542760795,NA,-6168000,0.0000014612637062,NA,NA,NA,NA
"98","Alfa Consorc","PND","Bovespa","Ação","ativo","BRGE8","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2019-12-31,3162081000,-233.21538462,4.9605379428,2.6469910164,262387608.01,NA,46.639032966,1000.2738461,1000.2738461,0,0.1864365365,-99.679313371,NA,1.4744298071,1.4644988689,1.4644988689,NA,-6168000,0.00000085413175115,NA,NA,NA,NA
"99","Alfa Consorc","PND","Bovespa","Ação","ativo","BRGE8","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2020-12-31,3321806000,-224.33766776,4.3362481414,2.2976055796,951011272.42,16.147304525,47.013973724,468.06758918,468.06758918,0,0.17049130728,-99.728593887,NA,1.4672305347,2.5158710572,2.5158710572,NA,-6168000,0.000031580054629,NA,NA,NA,NA
"100","Alfa Consorc","PND","Bovespa","Ação","ativo","BRGE8","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2021-12-31,3036525000,-301.46622992,3.5286571373,2.1015469986,687134615.58,14.335412151,40.443434518,0,0,0,0.26529615487,-86.88235782,NA,1.5780404291,3.3881942125,3.3881942125,NA,-6168000,0.000054699045396,NA,NA,NA,NA
"101","Alfa Consorc","PND","Bovespa","Ação","ativo","BRGE8","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2022-12-31,3076634000,-2524.0377967,1.3361169102,0.768632213,533585371.48,33.146198601,42.472682809,0,0,0,-0.18336622682,-81.816990178,NA,1.4810017991,2.7994602682,2.7994602682,NA,-6168000,0.000017006262505,NA,NA,NA,NA
"102","Alfa Consorc","PND","Bovespa","Ação","ativo","BRGE8","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2023-12-31,3383676000,-3678.6277603,6.9711913537,3.7499453257,698734100.27,8.1207644011,46.207970267,0,0,0,0.40587121097,-83.710610346,NA,1.3975739481,2.3331182049,2.3331182049,NA,-6168000,0.0000087056554326,NA,NA,NA,NA
"103","Alfa Consorc","PNE","Bovespa","Ação","ativo","BRGE11","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2018-12-31,3141175000,-260.59935162,5.2968278385,2.6933551935,248994659.1,6.3018184195,49.15154361,1601.6114494,1601.6114494,0,-0.042114583981,-99.182965104,NA,1.4184823723,1.4542760795,1.4542760795,NA,-6168000,0.0000024855300315,NA,NA,NA,NA
"104","Alfa Consorc","PNE","Bovespa","Ação","ativo","BRGE11","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2019-12-31,3162081000,-233.21538462,4.9605379428,2.6469910164,262387608.01,NA,46.639032966,1000.2738461,1000.2738461,0,0.1864365365,-99.679313371,NA,1.4744298071,1.4644988689,1.4644988689,NA,-6168000,0.0000010487546375,NA,NA,NA,NA
"105","Alfa Consorc","PNE","Bovespa","Ação","ativo","BRGE11","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2020-12-31,3321806000,-224.33766776,4.3362481414,2.2976055796,951011272.42,23.486988399,47.013973724,468.06758918,468.06758918,0,0.17049130728,-99.728593887,NA,1.4672305347,2.5158710572,2.5158710572,NA,-6168000,0.000007270185498,NA,NA,NA,NA
"106","Alfa Consorc","PNE","Bovespa","Ação","ativo","BRGE11","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2021-12-31,3036525000,-301.46622992,3.5286571373,2.1015469986,687134615.58,18.044700045,40.443434518,0,0,0,0.26529615487,-86.88235782,NA,1.5780404291,3.3881942125,3.3881942125,-35.111694655,-6168000,0.000011583863944,NA,NA,NA,NA
"107","Alfa Consorc","PNE","Bovespa","Ação","ativo","BRGE11","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2022-12-31,3076634000,-2524.0377967,1.3361169102,0.768632213,533585371.48,26.139126565,42.472682809,0,0,0,-0.18336622682,-81.816990178,NA,1.4810017991,2.7994602682,2.7994602682,NA,-6168000,0.000037922881084,NA,NA,NA,NA
"108","Alfa Consorc","PNE","Bovespa","Ação","ativo","BRGE11","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2023-12-31,3383676000,-3678.6277603,6.9711913537,3.7499453257,698734100.27,6.761457185,46.207970267,0,0,0,0.40587121097,-83.710610346,NA,1.3975739481,2.3331182049,2.3331182049,NA,-6168000,0.0000045672520125,NA,NA,NA,NA
"109","Alfa Consorc","PNF","Bovespa","Ação","ativo","BRGE12","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2018-12-31,3141175000,-260.59935162,5.2968278385,2.6933551935,248994659.1,3.9710088671,49.15154361,1601.6114494,1601.6114494,0,-0.042114583981,-99.182965104,NA,1.4184823723,1.4542760795,1.4542760795,-4.3781449408,-6168000,0.00001442886133,NA,NA,NA,NA
"110","Alfa Consorc","PNF","Bovespa","Ação","ativo","BRGE12","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2019-12-31,3162081000,-233.21538462,4.9605379428,2.6469910164,262387608.01,4.1804293639,46.639032966,1000.2738461,1000.2738461,0,0.1864365365,-99.679313371,NA,1.4744298071,1.4644988689,1.4644988689,9.1208341037,-6168000,0.000019707573026,NA,NA,NA,NA
"111","Alfa Consorc","PNF","Bovespa","Ação","ativo","BRGE12","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2020-12-31,3321806000,-224.33766776,4.3362481414,2.2976055796,951011272.42,12.007722819,47.013973724,468.06758918,468.06758918,0,0.17049130728,-99.728593887,NA,1.4672305347,2.5158710572,2.5158710572,171.89177511,-6168000,0.000072651842823,NA,NA,NA,NA
"112","Alfa Consorc","PNF","Bovespa","Ação","ativo","BRGE12","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2021-12-31,3036525000,-301.46622992,3.5286571373,2.1015469986,687134615.58,11.647522372,40.443434518,0,0,0,0.26529615487,-86.88235782,NA,1.5780404291,3.3881942125,3.3881942125,-20.53789731,-6168000,0.00010167816293,NA,NA,NA,NA
"113","Alfa Consorc","PNF","Bovespa","Ação","ativo","BRGE12","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2022-12-31,3076634000,-2524.0377967,1.3361169102,0.768632213,533585371.48,24.00952624,42.472682809,0,0,0,-0.18336622682,-81.816990178,NA,1.4810017991,2.7994602682,2.7994602682,7.5470126771,-6168000,0.000031580622915,NA,NA,NA,NA
"114","Alfa Consorc","PNF","Bovespa","Ação","ativo","BRGE12","17193806000146","Financeiro","Seguradoras","Tradicional","Outros",2023-12-31,3383676000,-3678.6277603,6.9711913537,3.7499453257,698734100.27,8.3224680526,46.207970267,0,0,0,0.40587121097,-83.710610346,NA,1.3975739481,2.3331182049,2.3331182049,35.765379113,-6168000,0.00001763897246,NA,NA,NA,NA
"115","Alfa Financ","ON","Bovespa","Ação","ativo","CRIV3","17167412000113","Financeiro","Soc. crédito e financiamento","Tradicional","Finanças e Seguros",2018-12-31,5374288000,50.284593875,7.6340416731,1.2088298952,403154091.85,NA,84.165269893,NA,NA,NA,NA,NA,NA,1.1911920055,6.3523145851,NA,NA,NA,0.00003532859341,NA,NA,NA,NA
"116","Alfa Financ","ON","Bovespa","Ação","ativo","CRIV3","17167412000113","Financeiro","Soc. crédito e financiamento","Tradicional","Finanças e Seguros",2019-12-31,5936980000,51.867338289,7.5700175739,1.1463572389,501344363.25,NA,84.8566106,NA,NA,NA,NA,NA,NA,1.1810995743,1.3655737099,NA,34.028784721,NA,0.000057172644687,NA,NA,NA,NA
"117","Alfa Financ","ON","Bovespa","Ação","ativo","CRIV3","17167412000113","Financeiro","Soc. crédito e financiamento","Tradicional","Finanças e Seguros",2020-12-31,6123759000,50.232792589,7.5847570812,1.1777569953,684752559.21,NA,84.472053848,NA,NA,NA,NA,NA,NA,1.1849230903,1.0685053697,NA,44.565288674,NA,0.00039466057294,NA,NA,NA,NA
"118","Alfa Financ","ON","Bovespa","Ação","ativo","CRIV3","17167412000113","Financeiro","Soc. crédito e financiamento","Tradicional","Finanças e Seguros",2021-12-31,9329684000,50.911024193,5.0839797847,0.54742475737,604116301.89,11.100833273,89.232357709,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.302638329,NA,0.00022798124476,0.48652533459,9.2532968092,9.2532968092,9.2532968092
"119","Alfa Financ","ON","Bovespa","Ação","ativo","CRIV3","17167412000113","Financeiro","Soc. crédito e financiamento","Tradicional","Finanças e Seguros",2022-12-31,11181967000,57.411564228,7.4633002189,0.7094100707,527712669.58,6.1079603701,90.494686668,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.553113553,NA,0.00021516038009,NA,NA,NA,NA
"120","Alfa Financ","ON","Bovespa","Ação","ativo","CRIV3","17167412000113","Financeiro","Soc. crédito e financiamento","Tradicional","Finanças e Seguros",2023-12-31,13402157000,29.832457535,3.6053949076,0.29075170512,530418017.47,13.760325028,91.935648866,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.278029501,NA,0.00015405733714,NA,NA,NA,NA
"121","Alfa Financ","PN","Bovespa","Ação","ativo","CRIV4","17167412000113","Financeiro","Soc. crédito e financiamento","Tradicional","Finanças e Seguros",2018-12-31,5374288000,50.284593875,7.6340416731,1.2088298952,403154091.85,NA,84.165269893,NA,NA,NA,NA,NA,NA,1.1911920055,6.3523145851,NA,41.661348077,NA,0.000084181961052,NA,NA,NA,NA
"122","Alfa Financ","PN","Bovespa","Ação","ativo","CRIV4","17167412000113","Financeiro","Soc. crédito e financiamento","Tradicional","Finanças e Seguros",2019-12-31,5936980000,51.867338289,7.5700175739,1.1463572389,501344363.25,NA,84.8566106,NA,NA,NA,NA,NA,NA,1.1810995743,1.3655737099,NA,27.146433697,NA,0.00008193503424,NA,NA,NA,NA
"123","Alfa Financ","PN","Bovespa","Ação","ativo","CRIV4","17167412000113","Financeiro","Soc. crédito e financiamento","Tradicional","Finanças e Seguros",2020-12-31,6123759000,50.232792589,7.5847570812,1.1777569953,684752559.21,NA,84.472053848,NA,NA,NA,NA,NA,NA,1.1849230903,1.0685053697,NA,36.496508035,NA,0.00016926539325,NA,NA,NA,NA
